Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	FoldChange	BFDR	boosted_by
ACTR8	HIST1H2AD	HIST1H2AD	0|2	2	1.00	2	4|6|4|2|3|3|3|3|2	0.00	0.00	0.00	0.00	0.00	0.30	1.00	
ACTR8	HIST2H2AC	HIST2H2AC	0|4	4	2.00	2	0|0|0|0|0|0|0|0|0	0.58	1.00	0.58	1.00	0.58	20.00	0.42	
ACTR8	CLTC	CLTC	0|2	2	1.00	2	0|0|7|0|0|0|0|0|0	0.41	0.78	0.41	0.78	0.41	1.29	0.59	
ACTR8	RPS13	RPS13	0|1	1	0.50	2	0|0|0|0|0|0|0|0|2	0.00	0.00	0.00	0.00	0.00	2.25	1.00	
ACTR8	HIST1H3F	HIST1H3F	0|4	4	2.00	2	0|0|0|0|0|0|0|0|0	0.58	1.00	0.58	1.00	0.58	20.00	0.42	
ACTR8	HIST2H3C	HIST2H3C	0|2	2	1.00	2	0|0|0|0|0|0|0|0|0	0.56	0.96	0.56	0.96	0.56	10.00	0.44	
ACTR8	H3F3A	H3F3A	0|2	2	1.00	2	0|0|0|0|0|0|0|0|0	0.56	0.96	0.56	0.96	0.56	10.00	0.44	
ACTR8	NCL	NCL	0|6	6	3.00	2	0|0|0|1|0|0|8|0|0	0.51	0.94	0.51	0.94	0.51	3.00	0.49	
ACTR8	LGALS3BP	LGALS3BP	0|2	2	1.00	2	0|0|0|0|0|0|0|0|0	0.56	0.96	0.56	0.96	0.56	10.00	0.44	
ACTR8	RPS10	RPS10	0|1	1	0.50	2	0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	5.00	1.00	
ACTR8	RPS19	RPS19	0|2	2	1.00	2	0|0|0|0|0|0|0|0|0	0.56	0.96	0.56	0.96	0.56	10.00	0.44	
ACTR8	HSP90AA1	HSP90AA1	0|2	2	1.00	2	0|29|62|0|4|0|5|1|0	0.00	0.00	0.00	0.00	0.00	0.09	1.00	
ACTR8	XRCC6	XRCC6	0|1	1	0.50	2	3|3|2|0|0|0|1|0|0	0.00	0.00	0.00	0.00	0.00	0.50	1.00	
ACTR8	SPTAN1	SPTAN1	0|1	1	0.50	2	9|9|1|0|1|12|8|5|1	0.00	0.00	0.00	0.00	0.00	0.10	1.00	
ACTR8	RPS20	RPS20	0|1	1	0.50	2	0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	5.00	1.00	
ACTR8	PFKP	PFKP	0|2	2	1.00	2	0|0|4|0|0|1|0|1|0	0.41	0.74	0.41	0.74	0.41	1.50	0.59	
ACTR8	SUCLG1	SUCLG1	0|1	1	0.50	2	0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	5.00	1.00	
ACTR8	GNB2L1	GNB2L1	0|6	6	3.00	2	0|0|0|0|0|0|2|2|0	0.58	0.99	0.58	0.99	0.58	6.75	0.42	
ACTR8	PAICS	PAICS	0|1	1	0.50	2	0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	5.00	1.00	
ACTR8	PNPO	PNPO	0|1	1	0.50	2	0|0|1|0|0|1|4|3|0	0.00	0.00	0.00	0.00	0.00	0.50	1.00	
ACTR8	DYNC1LI2	DYNC1LI2	0|1	1	0.50	2	0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	5.00	1.00	
ACTR8	DYNC1H1	DYNC1H1	0|1	1	0.50	2	11|2|9|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	0.20	1.00	
ACTR8	PRDX1	PRDX1	0|1	1	0.50	2	4|1|1|1|14|29|14|7|10	0.00	0.00	0.00	0.00	0.00	0.06	1.00	
ACTR8	FAHD2B	FAHD2B	0|2	2	1.00	2	0|0|0|0|0|0|0|0|0	0.56	0.96	0.56	0.96	0.56	10.00	0.44	
ACTR8	FAHD2A	FAHD2A	0|1	1	0.50	2	0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	5.00	1.00	
ACTR8	CSE1L	CSE1L	0|2	2	1.00	2	1|6|24|0|0|0|1|0|0	0.00	0.00	0.00	0.00	0.00	0.28	1.00	
WDR92	RUVBL1	RUVBL1	1	1	1.00	1	3|2|0|0|0|0|0|2|0	0.00	0.00	0.00	0.00	0.00	1.29	1.00	
WDR92	STK38	STK38	1	1	1.00	1	151|129|151|81|123|49|74|41|0	0.00	0.00	0.00	0.00	0.00	0.01	1.00	
WDR92	ACTB	ACTB	12	12	12.00	1	0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	120.00	0.00	
WDR92	HSPA1B	HSPA1B	3	3	3.00	1	11|52|25|0|6|25|37|71|25	0.00	0.00	0.00	0.00	0.00	0.11	1.00	
WDR92	HSPA8	HSPA8	1	1	1.00	1	18|65|42|0|14|19|19|16|21	0.00	0.00	0.00	0.00	0.00	0.04	1.00	
WDR92	ACTA1	ACTA1	8	8	8.00	1	20|9|12|4|12|9|5|5|2	0.00	0.00	0.00	0.00	0.00	0.92	1.00	
WDR92	MATR3	MATR3	5	5	5.00	1	35|49|1|0|24|1|0|0|5	0.00	0.00	0.00	0.00	0.00	0.39	1.00	
WDR92	BCLAF1	BCLAF1	1	1	1.00	1	29|25|0|0|0|33|32|50|0	0.00	0.00	0.00	0.00	0.00	0.05	1.00	
WDR92	RBM10	RBM10	4	4	4.00	1	28|12|5|0|1|52|31|46|0	0.00	0.00	0.00	0.00	0.00	0.21	1.00	
WDR92	PRPF31	PRPF31	1	1	1.00	1	11|2|0|0|1|19|12|13|0	0.00	0.00	0.00	0.00	0.00	0.16	1.00	
WDR92	PARP1	PARP1	9	9	9.00	1	1|6|0|0|4|0|0|0|0	0.97	0.97	0.97	0.97	0.97	7.36	0.03	
WDR92	THRAP3	THRAP3	2	2	2.00	1	20|53|0|0|1|50|33|51|3	0.00	0.00	0.00	0.00	0.00	0.09	1.00	
WDR92	FBL	FBL	3	3	3.00	1	0|0|0|0|0|7|2|3|0	0.58	0.58	0.58	0.58	0.58	2.25	0.42	
WDR92	C11orf84	C11orf84	1	1	1.00	1	3|5|1|0|3|4|2|8|0	0.00	0.00	0.00	0.00	0.00	0.35	1.00	
WDR92	MAP1B	MAP1B	3	3	3.00	1	0|0|0|0|0|89|50|157|0	0.00	0.00	0.00	0.00	0.00	0.09	1.00	
WDR92	HNRNPK	HNRNPK	4	4	4.00	1	17|147|13|2|15|12|11|7|18	0.00	0.00	0.00	0.00	0.00	0.15	1.00	
WDR92	SF3A1	SF3A1	1	1	1.00	1	0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	10.00	1.00	
WDR92	NOP58	NOP58	2	2	2.00	1	0|0|0|0|0|0|0|0|3	0.88	0.88	0.88	0.88	0.88	6.00	0.12	
WDR92	STK38L	STK38L	1	1	1.00	1	23|15|49|6|14|24|24|18|0	0.00	0.00	0.00	0.00	0.00	0.05	1.00	
WDR92	HSPA5	HSPA5	1	1	1.00	1	12|31|8|0|3|21|6|6|8	0.00	0.00	0.00	0.00	0.00	0.09	1.00	
WDR92	SMARCC1	SMARCC1	3	3	3.00	1	8|0|0|0|0|0|0|0|0	0.87	0.87	0.87	0.87	0.87	3.38	0.13	
WDR92	RIF1	RIF1	2	2	2.00	1	12|8|0|0|1|1|0|3|0	0.00	0.00	0.00	0.00	0.00	0.72	1.00	
WDR92	DHX9	DHX9	1	1	1.00	1	0|2|0|0|0|2|2|2|0	0.00	0.00	0.00	0.00	0.00	1.12	1.00	
WDR92	SPTBN1	SPTBN1	2	2	2.00	1	11|8|6|0|1|11|3|3|0	0.00	0.00	0.00	0.00	0.00	0.42	1.00	
WDR92	PRKDC	PRKDC	4	4	4.00	1	36|0|0|0|0|2|32|9|11	0.00	0.00	0.00	0.00	0.00	0.40	1.00	
WDR92	DPY30	DPY30	4	4	4.00	1	8|8|0|0|3|0|0|0|1	0.22	0.22	0.22	0.22	0.22	1.80	0.78	
WDR92	MYL6	MYL6	1	1	1.00	1	3|2|3|5|1|1|0|0|0	0.00	0.00	0.00	0.00	0.00	0.60	1.00	
WDR92	GAPDH	GAPDH	2	2	2.00	1	28|0|2|0|0|3|4|1|0	0.00	0.00	0.00	0.00	0.00	0.47	1.00	
WDR92	MYL12B	MYL12B	1	1	1.00	1	0|0|1|2|1|0|0|0|0	0.00	0.00	0.00	0.00	0.00	2.25	1.00	
WDR92	MYH10	MYH10	9	9	9.00	1	2|0|0|0|0|1|2|0|0	1.00	1.00	1.00	1.00	1.00	16.20	0.00	
WDR92	CLTC	CLTC	2	2	2.00	1	0|0|7|0|0|0|0|0|0	0.78	0.78	0.78	0.78	0.78	2.57	0.22	
WDR92	PTBP1	PTBP1	3	3	3.00	1	30|88|44|0|15|3|1|0|17	0.00	0.00	0.00	0.00	0.00	0.14	1.00	
WDR92	EEF1G	EEF1G	1	1	1.00	1	9|1|10|0|0|0|4|0|65	0.00	0.00	0.00	0.00	0.00	0.10	1.00	
WDR92	MYH9	MYH9	17	17	17.00	1	14|0|2|30|4|8|1|3|0	0.09	0.09	0.09	0.09	0.09	2.47	0.91	
WDR92	MYO1B	MYO1B	5	5	5.00	1	0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	50.00	0.00	
WDR92	SF3B1	SF3B1	4	4	4.00	1	0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	40.00	0.00	
WDR92	EIF3E	EIF3E	1	1	1.00	1	0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	10.00	1.00	
WDR92	P4HB	P4HB	1	1	1.00	1	1|0|0|0|0|8|0|1|0	0.00	0.00	0.00	0.00	0.00	0.90	1.00	
WDR92	SNRNP200	SNRNP200	1	1	1.00	1	0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	10.00	1.00	
WDR92	TMPO	TMPO	2	2	2.00	1	0|0|0|0|0|0|0|0|0	0.96	0.96	0.96	0.96	0.96	20.00	0.04	
WDR92	MYBBP1A	MYBBP1A	7	7	7.00	1	0|4|0|0|2|0|0|1|0	0.98	0.98	0.98	0.98	0.98	9.00	0.02	
WDR92	KIAA1967	KIAA1967	1	1	1.00	1	8|3|5|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	0.56	1.00	
WDR92	SF3B2	SF3B2	1	1	1.00	1	0|0|0|0|1|0|1|0|0	0.00	0.00	0.00	0.00	0.00	4.50	1.00	
WDR92	GCN1L1	GCN1L1	3	3	3.00	1	0|1|12|0|0|1|2|0|0	0.33	0.33	0.33	0.33	0.33	1.69	0.67	
WDR92	MKI67	MKI67	1	1	1.00	1	2|1|0|0|1|0|0|0|2	0.00	0.00	0.00	0.00	0.00	1.50	1.00	
WDR92	TCOF1	TCOF1	3	3	3.00	1	0|0|0|0|0|0|0|0|0	0.99	0.99	0.99	0.99	0.99	30.00	0.01	
WDR92	GLYR1	GLYR1	1	1	1.00	1	0|0|0|0|0|2|2|1|0	0.00	0.00	0.00	0.00	0.00	1.80	1.00	
WDR92	CCAR1	CCAR1	7	7	7.00	1	0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	70.00	0.00	
WDR92	POLR2A	POLR2A	1	1	1.00	1	0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	10.00	1.00	
WDR92	WDR92	WDR92	0	0	0.00	1	0|0|0|0|0|0|0|0|0	0.16	0.16	0.16	0.16	0.16	0.00	0.84	
WDR92	PFDN6	PFDN6	6	6	6.00	1	0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	60.00	0.00	
WDR92	PIH1D1	PIH1D1	10	10	10.00	1	0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	100.00	0.00	
WDR92	C19orf2	C19orf2	10	10	10.00	1	0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	100.00	0.00	
WDR92	UXT	UXT	6	6	6.00	1	0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	60.00	0.00	
WDR92	PDRG1	PDRG1	11	11	11.00	1	0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	110.00	0.00	
WDR92	POLR2E	POLR2E	6	6	6.00	1	0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	60.00	0.00	
WDR92	RPAP3	RPAP3	13	13	13.00	1	0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	130.00	0.00	
WDR92	PFDN2	PFDN2	2	2	2.00	1	0|0|0|0|0|0|0|0|0	0.96	0.96	0.96	0.96	0.96	20.00	0.04	
WDR92	CMAS	CMAS	1	1	1.00	1	0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	10.00	1.00	
WDR92	RPAP2	RPAP2	7	7	7.00	1	0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	70.00	0.00	
WDR92	QPCT	QPCT	1	1	1.00	1	0|0|0|0|0|0|4|0|0	0.00	0.00	0.00	0.00	0.00	2.25	1.00	
WDR92	POLDIP3	POLDIP3	1	1	1.00	1	0|0|0|0|1|0|0|1|1	0.00	0.00	0.00	0.00	0.00	3.00	1.00	
WDR92	COPB1	COPB1	1	1	1.00	1	0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	10.00	1.00	
WDR92	POLR3A	POLR3A	1	1	1.00	1	0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	10.00	1.00	
RP11-529I10.4	RUVBL2	RUVBL2	245	245	245.00	1	6|0|1|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	315.00	0.00	
RP11-529I10.4	RUVBL1	RUVBL1	418	418	418.00	1	3|2|0|0|0|0|0|2|0	1.00	1.00	1.00	1.00	1.00	537.43	0.00	
RP11-529I10.4	CCT2	CCT2	1	1	1.00	1	1|14|20|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	0.26	1.00	
RP11-529I10.4	ACTL6A	ACTL6A	2	2	2.00	1	0|0|0|0|0|0|0|0|0	0.96	0.96	0.96	0.96	0.96	20.00	0.04	
RP11-529I10.4	STK38	STK38	31	31	31.00	1	151|129|151|81|123|49|74|41|0	0.00	0.00	0.00	0.00	0.00	0.35	1.00	
RP11-529I10.4	ACTB	ACTB	37	37	37.00	1	0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	370.00	0.00	
RP11-529I10.4	HSPA1B	HSPA1B	14	14	14.00	1	11|52|25|0|6|25|37|71|25	0.00	0.00	0.00	0.00	0.00	0.50	1.00	
RP11-529I10.4	HSPA8	HSPA8	11	11	11.00	1	18|65|42|0|14|19|19|16|21	0.00	0.00	0.00	0.00	0.00	0.46	1.00	
RP11-529I10.4	TUBB2B	TUBB2B	4	4	4.00	1	23|21|47|4|5|34|35|34|6	0.00	0.00	0.00	0.00	0.00	0.17	1.00	
RP11-529I10.4	TUBB2C	TUBB2C	3	3	3.00	1	23|30|62|5|7|38|39|37|7	0.00	0.00	0.00	0.00	0.00	0.11	1.00	
RP11-529I10.4	TUBB	TUBB	6	6	6.00	1	27|34|75|4|7|45|42|49|6	0.00	0.00	0.00	0.00	0.00	0.19	1.00	
RP11-529I10.4	CCT6A	CCT6A	3	3	3.00	1	0|13|12|0|0|0|1|0|0	0.01	0.01	0.01	0.01	0.01	1.04	0.99	
RP11-529I10.4	HIST1H1C	HIST1H1C	1	1	1.00	1	3|1|0|2|9|0|43|3|4	0.00	0.00	0.00	0.00	0.00	0.14	1.00	
RP11-529I10.4	HIST1H1E	HIST1H1E	1	1	1.00	1	3|1|0|2|9|0|41|3|4	0.00	0.00	0.00	0.00	0.00	0.14	1.00	
RP11-529I10.4	ACTA1	ACTA1	14	14	14.00	1	20|9|12|4|12|9|5|5|2	0.00	0.00	0.00	0.00	0.00	1.62	1.00	
RP11-529I10.4	MATR3	MATR3	16	16	16.00	1	35|49|1|0|24|1|0|0|5	0.00	0.00	0.00	0.00	0.00	1.25	1.00	
RP11-529I10.4	YY1	YY1	2	2	2.00	1	0|0|0|0|3|0|0|0|0	0.88	0.88	0.88	0.88	0.88	6.00	0.12	
RP11-529I10.4	NPM1	NPM1	6	6	6.00	1	2|1|0|1|6|0|1|1|4	0.82	0.82	0.82	0.82	0.82	3.38	0.18	
RP11-529I10.4	EIF4B	EIF4B	5	5	5.00	1	18|7|9|1|0|65|37|60|1	0.00	0.00	0.00	0.00	0.00	0.23	1.00	
RP11-529I10.4	NONO	NONO	13	13	13.00	1	5|10|0|0|4|4|9|3|4	0.71	0.71	0.71	0.71	0.71	3.00	0.29	
RP11-529I10.4	BCLAF1	BCLAF1	5	5	5.00	1	29|25|0|0|0|33|32|50|0	0.00	0.00	0.00	0.00	0.00	0.27	1.00	
RP11-529I10.4	ERH	ERH	2	2	2.00	1	4|6|0|0|3|6|9|16|1	0.00	0.00	0.00	0.00	0.00	0.40	1.00	
RP11-529I10.4	RBM10	RBM10	27	27	27.00	1	28|12|5|0|1|52|31|46|0	0.00	0.00	0.00	0.00	0.00	1.39	1.00	
RP11-529I10.4	PRPF31	PRPF31	11	11	11.00	1	11|2|0|0|1|19|12|13|0	0.00	0.00	0.00	0.00	0.00	1.71	1.00	
RP11-529I10.4	SFPQ	SFPQ	11	11	11.00	1	2|6|0|0|2|0|11|0|1	0.94	0.94	0.94	0.94	0.94	4.50	0.06	
RP11-529I10.4	HNRNPL	HNRNPL	5	5	5.00	1	11|8|0|2|3|4|0|2|4	0.00	0.00	0.00	0.00	0.00	1.32	1.00	
RP11-529I10.4	HNRNPA1	HNRNPA1	4	4	4.00	1	0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	40.00	0.00	
RP11-529I10.4	HSPA2	HSPA2	4	4	4.00	1	6|34|17|0|5|7|8|4|8	0.00	0.00	0.00	0.00	0.00	0.40	1.00	
RP11-529I10.4	PARP1	PARP1	7	7	7.00	1	1|6|0|0|4|0|0|0|0	0.94	0.94	0.94	0.94	0.94	5.73	0.06	
RP11-529I10.4	HSPD1	HSPD1	3	3	3.00	1	0|11|0|0|3|7|3|4|1	0.00	0.00	0.00	0.00	0.00	0.93	1.00	
RP11-529I10.4	THRAP3	THRAP3	4	4	4.00	1	20|53|0|0|1|50|33|51|3	0.00	0.00	0.00	0.00	0.00	0.17	1.00	
RP11-529I10.4	HSPA6	HSPA6	4	4	4.00	1	4|38|11|0|3|7|10|29|7	0.00	0.00	0.00	0.00	0.00	0.33	1.00	
RP11-529I10.4	HSPA1L	HSPA1L	4	4	4.00	1	4|34|17|0|3|4|14|18|8	0.00	0.00	0.00	0.00	0.00	0.35	1.00	
RP11-529I10.4	HNRNPH1	HNRNPH1	10	10	10.00	1	12|47|8|0|5|12|43|30|7	0.00	0.00	0.00	0.00	0.00	0.55	1.00	
RP11-529I10.4	HNRNPH2	HNRNPH2	8	8	8.00	1	12|24|2|0|3|7|21|8|5	0.00	0.00	0.00	0.00	0.00	0.88	1.00	
RP11-529I10.4	TUBB3	TUBB3	1	1	1.00	1	16|15|38|3|3|18|26|20|5	0.00	0.00	0.00	0.00	0.00	0.06	1.00	
RP11-529I10.4	TUBA1C	TUBA1C	4	4	4.00	1	13|69|167|3|3|24|29|20|13	0.00	0.00	0.00	0.00	0.00	0.11	1.00	
RP11-529I10.4	TUBA8	TUBA8	2	2	2.00	1	7|30|65|0|1|20|20|13|10	0.00	0.00	0.00	0.00	0.00	0.11	1.00	
RP11-529I10.4	TUBA1B	TUBA1B	4	4	4.00	1	14|69|168|3|5|22|33|23|14	0.00	0.00	0.00	0.00	0.00	0.10	1.00	
RP11-529I10.4	TUBA1A	TUBA1A	5	5	5.00	1	10|67|166|3|3|19|28|18|11	0.00	0.00	0.00	0.00	0.00	0.14	1.00	
RP11-529I10.4	TUBA4A	TUBA4A	3	3	3.00	1	8|40|75|0|2|20|20|17|11	0.00	0.00	0.00	0.00	0.00	0.14	1.00	
RP11-529I10.4	C11orf84	C11orf84	1	1	1.00	1	3|5|1|0|3|4|2|8|0	0.00	0.00	0.00	0.00	0.00	0.35	1.00	
RP11-529I10.4	MAP1B	MAP1B	15	15	15.00	1	0|0|0|0|0|89|50|157|0	0.00	0.00	0.00	0.00	0.00	0.46	1.00	
RP11-529I10.4	HNRNPK	HNRNPK	23	23	23.00	1	17|147|13|2|15|12|11|7|18	0.00	0.00	0.00	0.00	0.00	0.86	1.00	
RP11-529I10.4	CLASP2	CLASP2	5	5	5.00	1	0|0|0|0|0|0|24|14|0	0.00	0.00	0.00	0.00	0.00	1.18	1.00	
RP11-529I10.4	SF3A1	SF3A1	2	2	2.00	1	0|0|0|0|0|0|0|0|0	0.96	0.96	0.96	0.96	0.96	20.00	0.04	
RP11-529I10.4	NOP58	NOP58	2	2	2.00	1	0|0|0|0|0|0|0|0|3	0.88	0.88	0.88	0.88	0.88	6.00	0.12	
RP11-529I10.4	HNRNPA2B1	HNRNPA2B1	4	4	4.00	1	13|0|0|0|0|2|2|0|1	0.43	0.43	0.43	0.43	0.43	2.00	0.57	
RP11-529I10.4	NOLC1	NOLC1	4	4	4.00	1	0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	40.00	0.00	
RP11-529I10.4	DDX3X	DDX3X	2	2	2.00	1	15|10|5|0|1|10|5|4|13	0.00	0.00	0.00	0.00	0.00	0.29	1.00	
RP11-529I10.4	KHDRBS1	KHDRBS1	3	3	3.00	1	0|12|0|0|5|0|2|0|1	0.09	0.09	0.09	0.09	0.09	1.35	0.91	
RP11-529I10.4	EEF1A1	EEF1A1	10	10	10.00	1	72|9|28|0|4|15|7|18|24	0.00	0.00	0.00	0.00	0.00	0.51	1.00	
RP11-529I10.4	EEF1A2	EEF1A2	5	5	5.00	1	40|6|18|0|0|8|5|3|12	0.00	0.00	0.00	0.00	0.00	0.49	1.00	
RP11-529I10.4	VIM	VIM	1	1	1.00	1	1|5|118|0|0|0|4|0|0	0.00	0.00	0.00	0.00	0.00	0.07	1.00	
RP11-529I10.4	KIF11	KIF11	9	9	9.00	1	83|31|47|25|53|140|337|223|0	0.00	0.00	0.00	0.00	0.00	0.09	1.00	
RP11-529I10.4	ACTN4	ACTN4	5	5	5.00	1	0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	50.00	0.00	
RP11-529I10.4	RCC2	RCC2	1	1	1.00	1	1|0|0|0|1|0|0|0|23	0.00	0.00	0.00	0.00	0.00	0.36	1.00	
RP11-529I10.4	DDX5	DDX5	16	16	16.00	1	9|10|3|0|0|0|4|2|8	0.94	0.94	0.94	0.94	0.94	4.00	0.06	
RP11-529I10.4	STK38L	STK38L	6	6	6.00	1	23|15|49|6|14|24|24|18|0	0.00	0.00	0.00	0.00	0.00	0.31	1.00	
RP11-529I10.4	HNRNPF	HNRNPF	10	10	10.00	1	9|27|8|0|5|1|20|4|6	0.00	0.00	0.00	0.00	0.00	1.12	1.00	
RP11-529I10.4	HSPA5	HSPA5	6	6	6.00	1	12|31|8|0|3|21|6|6|8	0.00	0.00	0.00	0.00	0.00	0.57	1.00	
RP11-529I10.4	DDX21	DDX21	13	13	13.00	1	0|6|0|0|0|0|1|0|1	0.99	0.99	0.99	0.99	0.99	14.62	0.01	
RP11-529I10.4	FLNA	FLNA	24	24	24.00	1	5|0|2|0|5|67|6|2|1	0.02	0.02	0.02	0.02	0.02	2.45	0.98	
RP11-529I10.4	HNRNPU	HNRNPU	5	5	5.00	1	41|6|1|0|0|47|46|85|4	0.00	0.00	0.00	0.00	0.00	0.20	1.00	
RP11-529I10.4	DDX17	DDX17	7	7	7.00	1	7|8|2|0|0|0|3|2|5	0.33	0.33	0.33	0.33	0.33	2.33	0.67	
RP11-529I10.4	RIF1	RIF1	12	12	12.00	1	12|8|0|0|1|1|0|3|0	0.93	0.93	0.93	0.93	0.93	4.32	0.07	
RP11-529I10.4	SMC1A	SMC1A	1	1	1.00	1	0|1|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	9.00	1.00	
RP11-529I10.4	DHX9	DHX9	13	13	13.00	1	0|2|0|0|0|2|2|2|0	1.00	1.00	1.00	1.00	1.00	14.62	0.00	
RP11-529I10.4	SPTBN1	SPTBN1	9	9	9.00	1	11|8|6|0|1|11|3|3|0	0.02	0.02	0.02	0.02	0.02	1.88	0.98	
RP11-529I10.4	CHD4	CHD4	2	2	2.00	1	9|1|0|0|0|0|0|0|0	0.56	0.56	0.56	0.56	0.56	1.80	0.44	
RP11-529I10.4	SRRM2	SRRM2	17	17	17.00	1	2|20|0|0|5|21|4|8|2	0.09	0.09	0.09	0.09	0.09	2.47	0.91	
RP11-529I10.4	PRKDC	PRKDC	8	8	8.00	1	36|0|0|0|0|2|32|9|11	0.00	0.00	0.00	0.00	0.00	0.80	1.00	
RP11-529I10.4	SNRPD2	SNRPD2	2	2	2.00	1	2|3|2|0|0|1|5|8|0	0.01	0.01	0.01	0.01	0.01	0.86	0.99	
RP11-529I10.4	SNRPA1	SNRPA1	1	1	1.00	1	0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	10.00	1.00	
RP11-529I10.4	SNRPD1	SNRPD1	3	3	3.00	1	3|4|7|0|2|9|36|25|5	0.00	0.00	0.00	0.00	0.00	0.30	1.00	
RP11-529I10.4	RPL23	RPL23	2	2	2.00	1	1|2|0|0|0|3|4|1|3	0.09	0.09	0.09	0.09	0.09	1.29	0.91	
RP11-529I10.4	GAPDH	GAPDH	3	3	3.00	1	28|0|2|0|0|3|4|1|0	0.00	0.00	0.00	0.00	0.00	0.71	1.00	
RP11-529I10.4	C1QBP	C1QBP	5	5	5.00	1	0|0|0|0|0|6|1|5|0	0.86	0.86	0.86	0.86	0.86	3.75	0.14	
RP11-529I10.4	RPS5	RPS5	1	1	1.00	1	0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	10.00	1.00	
RP11-529I10.4	MYL12B	MYL12B	1	1	1.00	1	0|0|1|2|1|0|0|0|0	0.00	0.00	0.00	0.00	0.00	2.25	1.00	
RP11-529I10.4	MYH10	MYH10	5	5	5.00	1	2|0|0|0|0|1|2|0|0	0.99	0.99	0.99	0.99	0.99	9.00	0.01	
RP11-529I10.4	CLTC	CLTC	2	2	2.00	1	0|0|7|0|0|0|0|0|0	0.78	0.78	0.78	0.78	0.78	2.57	0.22	
RP11-529I10.4	HNRNPM	HNRNPM	3	3	3.00	1	1|6|1|0|5|0|4|0|0	0.16	0.16	0.16	0.16	0.16	1.59	0.84	
RP11-529I10.4	HIST1H3F	HIST1H3F	1	1	1.00	1	0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	10.00	1.00	
RP11-529I10.4	HIST2H3C	HIST2H3C	2	2	2.00	1	0|0|0|0|0|0|0|0|0	0.96	0.96	0.96	0.96	0.96	20.00	0.04	
RP11-529I10.4	H3F3A	H3F3A	5	5	5.00	1	0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	50.00	0.00	
RP11-529I10.4	PTBP1	PTBP1	10	10	10.00	1	30|88|44|0|15|3|1|0|17	0.00	0.00	0.00	0.00	0.00	0.45	1.00	
RP11-529I10.4	RPS3A	RPS3A	1	1	1.00	1	0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	10.00	1.00	
RP11-529I10.4	NCL	NCL	2	2	2.00	1	0|0|0|1|0|0|8|0|0	0.63	0.63	0.63	0.63	0.63	2.00	0.37	
RP11-529I10.4	SFRS1	SFRS1	1	1	1.00	1	0|1|0|0|0|0|4|0|0	0.00	0.00	0.00	0.00	0.00	1.80	1.00	
